us_state,release_date,title,runtime,budget,revenue,popularity,vote_average,vote_count,net_income
New York,2003-04-25,It Runs in the Family,109.0,0,0,2.791925,5.2,8.0,0
New York,2015-04-15,Chloe and Theo,81.0,0,0,2.775514,6.4,24.0,0
New York,1979-06-15,The Driller Killer,96.0,0,0,2.773173,4.9,40.0,0
New York,1996-01-26,The Funeral,99.0,12500000,1227324,2.772039,7.3,31.0,-23772676
New York,2000-07-23,Anne Of Green Gables: The Continuing Story,180.0,1100000,0,2.761919,6.2,26.0,-2200000
New York,1941-01-30,Mr. & Mrs. Smith,95.0,0,0,2.761605,5.7,36.0,0
New York,1979-04-26,Love at First Bite,96.0,0,43885000,2.738421,5.8,30.0,43885000
New York,1993-08-04,The Wedding Banquet,109.0,1000000,6933459,2.709403,6.8,42.0,4933459
New York,1973-02-07,Black Caesar,94.0,0,0,2.707671,5.7,21.0,0
New York,1993-11-19,Dangerous Game,108.0,0,0,2.70097,5.4,9.0,0
New York,1961-12-18,Pocketful of Miracles,136.0,2900000,5000000,2.649605,7.3,25.0,-800000
New York,2014-10-09,Iris,83.0,0,0,2.644281,7.5,44.0,0
New York,2005-09-03,The Lost City,144.0,9600000,4386236,2.637004,5.9,25.0,-14813764
New York,2010-01-13,Friendship!,110.0,0,0,2.631214,6.6,57.0,0
New York,2012-01-01,Marina Abramović: The Artist Is Present,106.0,0,0,2.629961,7.5,43.0,0
New York,1959-07-17,The Mouse That Roared,83.0,0,0,2.612138,6.9,23.0,0
New York,1987-12-18,Ironweed,143.0,0,0,2.601933,6.4,30.0,0
New York,1936-12-12,Camille,109.0,0,0,2.583764,6.8,28.0,0
New York,2012-09-19,The Citizen,99.0,0,0,2.546614,6.4,15.0,0
New York,2010-03-13,Giallo,92.0,14000000,0,2.542612,4.2,38.0,-28000000
New York,1981-07-24,Wolfen,115.0,17000000,10626725,2.522474,6.0,57.0,-23373275
New York,2015-01-27,Louis C.K.: Live at The Comedy Store,65.0,0,0,2.515629,7.4,58.0,0
New York,2015-09-24,Darling,78.0,0,0,2.503793,5.3,19.0,0
New York,1970-04-27,"Hi, Mom!",87.0,0,0,2.455795,5.8,20.0,0
New York,1987-01-16,Critical Condition,100.0,14000000,0,2.451513,6.2,17.0,-28000000
New York,2008-02-07,Shine a Light,122.0,0,0,2.43629,7.2,45.0,0
New York,1983-08-26,Daniel,130.0,0,0,2.388788,6.2,10.0,0
New York,1997-08-27,Hoodlum,130.0,30000000,0,2.384882,6.5,33.0,-60000000
New York,2012-12-28,Head Over Heels 2,98.0,0,0,2.36934,6.1,33.0,0
New York,2015-12-04,Christmas Eve,95.0,0,0,2.36446,6.1,24.0,0
New York,1933-02-18,Mystery of the Wax Museum,77.0,0,0,2.356071,6.3,24.0,0
New York,2015-05-29,Heaven Knows What,94.0,0,0,2.351893,6.5,32.0,0
New York,1959-11-11,Shadows,87.0,0,0,2.316931,7.2,39.0,0
New York,1971-06-09,They Might Be Giants,98.0,0,0,2.303594,7.3,19.0,0
New York,2014-04-25,The Unexpected Love,105.0,0,0,2.270692,6.3,22.0,0
New York,2002-01-10,The Laramie Project,95.0,0,0,2.261527,6.0,13.0,0
Wyoming,2002-01-10,The Laramie Project,95.0,0,0,2.261527,6.0,13.0,0
New York,2015-11-15,Christmas Incorporated,84.0,0,0,2.256822,6.4,21.0,0
New York,2012-05-24,The Central Park Five,119.0,0,273747,2.24163,6.8,33.0,273747
New York,2012-02-08,Love Never Dies,120.0,0,0,2.199476,7.5,20.0,0
New York,1994-02-25,Sugar Hill,123.0,0,0,2.157297,5.4,14.0,0
New York,1973-01-01,The Seven-Ups,103.0,0,0,2.121703,6.5,33.0,0
New York,2005-01-01,One Last Thing...,96.0,0,0,2.110792,5.9,16.0,0
New York,2014-04-18,Match,90.0,0,37285,2.099788,5.6,16.0,37285
New York,2005-05-13,Mad Hot Ballroom,105.0,0,0,2.096,7.2,8.0,0
New York,2001-04-28,61*,129.0,0,0,2.07709,6.3,34.0,0
New York,1980-03-14,Defiance,103.0,0,0,2.068784,6.2,3.0,0
New York,2002-05-03,Deuces Wild,96.0,0,0,2.050252,5.5,34.0,0
New York,1995-08-09,The Brothers McMullen,98.0,0,0,2.039196,6.3,23.0,0
New York,1984-09-07,The Brother from Another Planet,108.0,0,0,2.02372,6.6,26.0,0
New York,1991-11-08,All I Want For Christmas,92.0,0,14812000,2.015641,5.6,24.0,14812000
New York,1988-09-16,Crossing Delancey,97.0,0,16262415,2.00871,5.8,11.0,16262415
New York,1942-09-24,My Sister Eileen,96.0,0,0,1.989347,6.5,4.0,0
Ohio,1942-09-24,My Sister Eileen,96.0,0,0,1.989347,6.5,4.0,0
New York,2015-04-15,Live from New York!,90.0,0,0,1.983722,5.4,5.0,0
New York,1970-05-28,The Out of Towners,98.0,0,0,1.945528,7.1,24.0,0
New York,2004-09-03,Keane,90.0,0,0,1.936078,6.7,25.0,0
New York,1972-09-02,The Italian Connection,95.0,0,0,1.935637,7.1,18.0,0
New York,2015-12-01,A Christmas Detour,84.0,0,0,1.933367,6.8,29.0,0
New York,2008-01-01,American Swing,81.0,0,0,1.930418,4.3,5.0,0
New York,1986-09-09,Seize the Day,93.0,0,0,1.916869,5.8,7.0,0
New York,1933-09-13,Lady for a Day,96.0,0,0,1.9081,6.2,17.0,0
New York,1976-10-31,God Told Me To,91.0,0,0,1.903143,5.1,22.0,0
New York,2001-04-27,Town & Country,104.0,90000000,10372291,1.901065,4.1,18.0,-169627709
New York,2004-04-27,Strip Search,120.0,0,0,1.900797,6.0,11.0,0
New York,2008-05-09,Noise,92.0,0,0,1.894402,5.5,20.0,0
New York,2017-08-04,Chronically Metropolitan,90.0,0,0,1.888856,5.8,9.0,0
New York,2015-11-27,Crown for Christmas,84.0,0,0,1.878526,7.1,20.0,0
New York,2008-07-10,Home Movie,77.0,0,0,1.860205,5.1,42.0,0
New York,1974-08-12,Harry and Tonto,115.0,0,0,1.848182,7.1,26.0,0
New York,2007-01-10,Adrift in Manhattan,91.0,4000000,0,1.844661,5.7,5.0,-8000000
New York,2013-06-19,Five Dances,83.0,0,0,1.8256,6.6,20.0,0
New York,1985-11-20,Harem,113.0,0,0,1.825468,4.0,4.0,0
New York,2007-10-05,Feel The Noise,86.0,0,0,1.81704,3.9,9.0,0
New York,2015-10-17,Amy Schumer: Live at the Apollo,57.0,0,0,1.813284,6.9,22.0,0
New York,2017-06-02,Dean,87.0,0,0,1.807007,7.7,6.0,0
New York,2016-01-19,The Division: Agent Origins,31.0,0,0,1.786294,6.3,27.0,0
New York,1972-01-01,Snowball Express,93.0,0,0,1.757944,6.3,8.0,0
New York,2004-01-01,Red Dust,110.0,0,0,1.757911,6.4,10.0,0
New York,2015-06-19,Rubble Kings,71.0,0,0,1.750743,7.1,8.0,0
New York,2014-03-18,20 Ft Below: The Darkness Descending,96.0,0,0,1.74524,2.0,12.0,0
New York,1997-05-16,Love! Valour! Compassion!,108.0,2000000,2900000,1.7442,5.7,10.0,-1100000
New York,2002-11-18,Eddie Izzard: Circle,82.0,0,0,1.743017,7.4,10.0,0
New York,2014-04-19,Ballet 422,72.0,0,0,1.740687,6.3,18.0,0
New York,1957-05-01,The Deadly Mantis,79.0,0,0,1.738062,5.3,16.0,0
Washington,1957-05-01,The Deadly Mantis,79.0,0,0,1.738062,5.3,16.0,0
New York,2013-12-02,Shame the Devil,95.0,3000000,0,1.731445,3.5,3.0,-6000000
New York,2014-11-17,Banksy Does New York,79.0,0,0,1.729753,6.9,32.0,0
New York,2017-04-26,Obit,93.0,0,0,1.728108,5.3,3.0,0
New York,2006-09-22,Golden Door,118.0,0,0,1.717836,6.0,22.0,0
New York,2008-09-27,Chris Rock: Kill the Messenger,79.0,0,0,1.703634,7.9,27.0,0
New York,1986-12-20,The Grumpy,113.0,0,0,1.693389,5.6,16.0,0
New York,1990-08-03,Metropolitan,98.0,225000,0,1.68399,7.0,39.0,-450000
New York,1973-06-28,40 Carats,110.0,0,0,1.676035,7.5,1.0,0
New York,1997-01-01,Bongwater,97.0,0,0,1.660609,5.0,12.0,0
New York,2013-04-24,Percentage,82.0,0,0,1.657911,4.2,5.0,0
New York,2006-09-09,Bella,91.0,0,0,1.654328,6.7,37.0,0
New York,1980-10-03,The First Deadly Sin,112.0,0,0,1.64451,5.3,6.0,0
New York,1945-07-27,Guest Wife,90.0,0,0,1.63944,5.8,5.0,0
New York,1992-02-01,Pushing Hands,105.0,400000,152322,1.638622,6.1,9.0,-647678
New York,2013-10-19,Wish You Well,100.0,0,0,1.634835,6.9,5.0,0
Virginia,2013-10-19,Wish You Well,100.0,0,0,1.634835,6.9,5.0,0
New York,1933-08-29,Dinner at Eight,111.0,0,0,1.633915,6.5,19.0,0
New York,2014-11-07,Set Fire to the Stars,97.0,0,0,1.633124,5.3,16.0,0
New York,2009-11-04,Magic Man,90.0,0,0,1.613703,2.5,4.0,0
New York,1948-01-16,I Walk Alone,97.0,0,0,1.599095,6.2,11.0,0
New York,1992-10-14,Simple Men,105.0,0,0,1.595591,7.1,12.0,0
New York,1967-06-27,The Shuttered Room,99.0,0,0,1.59328,6.0,13.0,0
New York,2000-09-01,Dinner Rush,99.0,0,0,1.578282,7.1,19.0,0
New York,1997-06-20,Fall,93.0,0,0,1.555954,7.2,6.0,0
New York,1940-05-10,"Edison, the Man",107.0,0,0,1.551537,6.0,5.0,0
New York,1960-08-05,Last Woman on Earth,71.0,0,0,1.543461,4.5,13.0,0
New York,2013-01-25,Vishwaroopam,147.0,17000000,51000000,1.542355,5.5,25.0,17000000
New York,2012-01-31,John Mulaney: New In Town,60.0,0,0,1.53828,8.0,27.0,0
New York,1975-03-15,Funny Lady,136.0,0,0,1.528577,5.1,24.0,0
New York,1993-05-14,Lost in Yonkers,114.0,0,0,1.521922,6.1,12.0,0
New York,1932-08-27,Doctor X,76.0,0,0,1.5217,5.8,20.0,0
New York,2011-04-09,Happy,75.0,700000,0,1.517025,7.1,21.0,-1400000
New York,1973-03-21,Godspell: A Musical Based on the Gospel According to St. Matthew,103.0,0,0,1.516959,6.7,14.0,0
New York,2005-02-12,Lackawanna Blues,95.0,0,0,1.515541,6.0,8.0,0
New York,1955-08-04,Journey to the Beginning of Time,93.0,0,0,1.515302,8.0,11.0,0
New York,2013-08-16,Cutie and the Boxer,81.0,0,0,1.505666,7.3,31.0,0
New York,1983-03-23,Banzai,102.0,0,0,1.505466,6.0,30.0,0
New York,2011-06-15,Company,145.0,0,0,1.496974,7.0,4.0,0
New York,2015-09-29,Everything Is Copy,89.0,0,0,1.490797,7.6,8.0,0
New York,2007-05-21,Chop Shop,84.0,0,0,1.479651,7.2,23.0,0
New York,2007-01-09,Stan Lee Presents: Mosiac,72.0,0,0,1.47122,5.0,1.0,0
New York,2016-09-06,In-Lawfully Yours,85.0,0,0,1.46537,5.9,16.0,0
New York,1940-09-21,City for Conquest,104.0,0,0,1.461503,6.8,9.0,0
New York,2012-11-03,The Eleventh Victim,89.0,0,0,1.452426,3.9,5.0,0
New York,1959-05-20,"The World, the Flesh and the Devil",95.0,0,0,1.441529,5.8,16.0,0
New York,2014-10-27,Drumline: A New Beat,101.0,0,0,1.439209,5.8,13.0,0
New York,2009-09-24,Rage,98.0,0,0,1.438568,4.2,5.0,0
New York,2002-12-06,WiseGirls,96.0,0,0,1.435948,5.0,8.0,0
New York,1981-02-06,"Fort Apache, the Bronx",125.0,0,0,1.433116,6.4,23.0,0
New York,2002-10-13,Gleason,120.0,0,0,1.427217,6.0,1.0,0
New York,1985-02-15,Turk 182!,102.0,1900000,0,1.411286,6.1,27.0,-3800000
New York,2010-04-25,Shadows & Lies,100.0,0,0,1.408602,4.8,7.0,0
New York,2014-12-12,Free the Nipple,90.0,937000,0,1.405665,5.0,14.0,-1874000
New York,2005-04-22,Red Doors,90.0,0,0,1.38669,4.3,6.0,0
New York,1996-03-11,George Carlin: Back in Town,63.0,0,0,1.381696,7.8,12.0,0
New York,1992-02-21,This Is My Life,105.0,0,0,1.377577,6.3,5.0,0
New York,1933-08-18,Morning Glory,74.0,0,0,1.376116,5.7,10.0,0
New York,2011-04-29,Page One: Inside the New York Times,88.0,0,429766,1.373641,7.1,20.0,429766
New York,2012-05-20,Hannibal Buress: Animal Furnace,60.0,0,0,1.373604,7.8,12.0,0
New York,1912-10-31,The Musketeers of Pig Alley,17.0,0,0,1.356251,6.1,20.0,0
New York,1963-01-01,The Wheeler Dealers,107.0,0,0,1.355896,6.4,6.0,0
Texas,1963-01-01,The Wheeler Dealers,107.0,0,0,1.355896,6.4,6.0,0
New York,2015-08-06,Piranha Sharks,79.0,0,0,1.35227,5.0,4.0,0
New York,1984-03-04,Alphabet City,85.0,0,0,1.35099,3.9,4.0,0
New York,2014-06-29,The 50 Year Argument,95.0,0,0,1.3485,7.3,3.0,0
New York,1962-11-24,Two for the Seesaw,119.0,0,0,1.345865,4.0,6.0,0
New York,1937-11-25,Nothing Sacred,77.0,0,0,1.345548,6.6,13.0,0
Vermont,1937-11-25,Nothing Sacred,77.0,0,0,1.345548,6.6,13.0,0
New York,1936-07-02,The Last of the Mohicans,91.0,0,0,1.344557,6.2,6.0,0
New York,1995-08-25,Dr. Jekyll and Ms. Hyde,90.0,8000000,0,1.341723,4.8,12.0,-16000000
New York,2014-08-13,"Christmas, Again",80.0,0,0,1.339057,6.5,11.0,0
New York,2004-01-01,In the Realms of the Unreal,81.0,0,0,1.33424,7.5,14.0,0
New York,1983-07-22,2019: After the Fall of New York,96.0,0,0,1.323491,4.5,18.0,0
New York,1981-02-13,Eyewitness,103.0,0,0,1.316179,5.9,25.0,0
New York,2005-01-01,Confess,90.0,0,0,1.315509,5.0,1.0,0
New York,2001-06-24,In the Shadows,105.0,0,0,1.310129,5.2,5.0,0
New York,2001-01-01,The Hire: Powder Keg,14.0,0,0,1.30639,6.8,18.0,0
New York,2012-01-23,Supporting Characters,87.0,0,0,1.304887,6.8,11.0,0
New York,2008-01-01,102 Minutes That Changed America,102.0,0,0,1.302925,7.0,12.0,0
New York,1997-10-10,Washington Square,115.0,0,1,1.301573,7.4,5.0,1
New York,1942-09-16,The Major and the Minor,100.0,0,0,1.283194,6.4,25.0,0
New York,2012-09-13,Between Us,90.0,0,0,1.282586,5.1,10.0,0
New York,2011-01-09,Vegucated,76.0,0,0,1.276738,7.5,12.0,0
New York,1947-04-19,It Happened on Fifth Avenue,116.0,0,0,1.27534,7.0,11.0,0
New York,1894-03-14,Carmencita,1.0,0,0,1.273072,4.9,18.0,0
New York,2015-04-24,The Debt,99.0,0,0,1.251677,4.3,8.0,0
New York,2002-04-19,Chelsea Walls,109.0,0,0,1.246464,4.0,3.0,0
New York,2014-04-17,Five Star,88.0,0,0,1.24488,5.3,8.0,0
New York,1982-08-12,Manhattan Baby,89.0,300000,0,1.243242,5.4,11.0,-600000
New York,2006-01-01,Ira & Abby,104.0,0,0,1.238213,5.8,9.0,0
New York,2016-07-23,Summer Villa,84.0,0,0,1.235533,6.2,15.0,0
New York,2014-01-23,Nick Offerman: American Ham,78.0,0,0,1.234448,6.8,15.0,0
New York,2012-03-20,Aziz Ansari: Dangerously Delicious,61.0,0,0,1.234042,7.4,26.0,0
New York,2008-05-23,Chelsea on the Rocks,88.0,0,0,1.233761,6.2,3.0,0
New York,2013-09-13,Waltz for Monica,111.0,0,0,1.227181,5.9,14.0,0
New York,2002-01-14,Monday Night Mayhem,98.0,0,0,1.211919,3.0,2.0,0
New York,2001-08-29,Dust,127.0,0,0,1.210809,5.6,8.0,0
New York,1986-08-09,Robin Williams: A Night at the Met,65.0,0,0,1.196539,7.7,7.0,0
New York,1996-08-17,Gotti,116.0,0,0,1.189465,5.1,12.0,0
New York,2001-10-25,Longshot,93.0,0,0,1.187862,0.0,0.0,0
New York,1952-08-01,Sudden Fear,110.0,0,0,1.184996,7.1,20.0,0
New York,1887-08-18,Man Walking Around a Corner,1.0,0,0,1.184891,4.1,17.0,0
New York,1963-11-13,Sunday in New York,105.0,0,0,1.183226,5.3,10.0,0
New York,2013-05-31,I Do,91.0,0,0,1.182339,5.0,5.0,0
New York,1999-07-17,A Man Called Hero,116.0,0,0,1.17946,5.0,12.0,0
New York,2010-03-24,Bill Cunningham New York,84.0,0,1339650,1.172363,7.9,31.0,1339650
New York,1999-03-25,The Waiting Game,85.0,0,0,1.169592,0.0,0.0,0
New York,1967-11-05,The Incident,107.0,0,0,1.166142,5.9,8.0,0
New York,1999-02-26,Just the Ticket,115.0,12000000,0,1.165752,5.8,8.0,-24000000
New York,1972-12-17,The Heartbreak Kid,106.0,0,0,1.165341,6.8,16.0,0
New York,2007-01-01,Starting Out in the Evening,111.0,0,0,1.161496,7.3,8.0,0
New York,2001-05-11,Down,111.0,15000000,163169,1.158196,4.1,18.0,-29836831
New York,1936-10-08,Dimples,79.0,0,0,1.146347,6.4,8.0,0
New York,1988-01-01,Torch Song Trilogy,120.0,0,4865997,1.14619,7.0,25.0,4865997
New York,2003-03-09,The Pentagon Papers,92.0,0,0,1.127757,6.0,8.0,0
Washington,2003-03-09,The Pentagon Papers,92.0,0,0,1.127757,6.0,8.0,0
New York,1934-06-01,Little Miss Marker,80.0,0,0,1.113736,6.0,7.0,0
New York,2015-10-05,Night of the Living Dead: Darkest Dawn,80.0,750000,0,1.112812,5.2,6.0,-1500000
New York,2009-03-14,Breaking Upwards,88.0,0,0,1.10475,5.7,13.0,0
New York,2001-04-23,Tart,94.0,3300000,0,1.100095,5.1,16.0,-6600000
New York,1995-01-01,Multi-Facial,20.0,3000,0,1.099681,5.9,7.0,-6000
New York,2011-10-17,Cargo,0.0,0,0,1.09906,4.1,6.0,0
New York,2013-08-19,Heart of the Country,87.0,0,0,1.0927,6.0,12.0,0
North Carolina,2013-08-19,Heart of the Country,87.0,0,0,1.0927,6.0,12.0,0
New York,1932-09-16,Pack Up Your Troubles,68.0,0,0,1.087814,7.1,15.0,0
New York,2014-04-20,The Search for General Tso,71.0,0,0,1.087791,6.8,21.0,0
New York,1975-04-12,Strike Force,73.0,0,0,1.085518,5.5,2.0,0
New York,2012-01-27,Back To The Sea,98.0,0,0,1.082675,4.0,2.0,0
New York,2014-05-14,Heaven Adores You,104.0,0,0,1.082197,6.8,12.0,0
New York,2006-09-30,Yo-Yo Girl Cop,98.0,0,0,1.079597,5.3,9.0,0
New York,1982-08-01,Liquid Sky,112.0,0,0,1.076213,6.1,22.0,0
New York,1983-10-07,Romantic Comedy,103.0,0,0,1.076058,5.0,4.0,0
New York,2016-12-06,Norman Television,4.0,0,0,1.074219,6.3,3.0,0
New York,2009-12-13,Santa Baby 2,90.0,0,0,1.057133,4.5,5.0,0
New York,1983-03-18,Wild Style,82.0,0,0,1.053808,5.8,11.0,0
New York,2004-03-13,The Beautiful Country,137.0,0,0,1.052618,6.3,10.0,0
Texas,2004-03-13,The Beautiful Country,137.0,0,0,1.052618,6.3,10.0,0
New York,1991-11-01,29th Street,101.0,0,0,1.04741,7.0,5.0,0
New York,2008-11-15,Ricky Gervais: Out of England - The Stand-Up Special,72.0,0,0,1.045271,7.3,13.0,0
New York,2009-03-05,Love and the City,88.0,3500000,9112193,1.03513,5.1,14.0,2112193
New York,2001-11-17,George Carlin: Complaints & Grievances,56.0,0,0,1.03164,7.8,19.0,0
New York,2009-01-16,The Missing Person,95.0,0,0,1.031066,6.4,9.0,0
New York,2001-04-08,Perfume,106.0,0,0,1.023572,5.5,4.0,0
New York,1951-10-10,Love Nest,84.0,0,0,1.022568,5.9,5.0,0
New York,2010-09-25,LennoNYC,115.0,0,0,1.012072,7.3,3.0,0
New York,2005-09-30,The War Within,93.0,0,0,1.005088,7.0,3.0,0
New York,2014-12-13,Best Christmas Party Ever,88.0,0,0,0.995562,5.2,9.0,0
New York,1950-08-05,Abbott and Costello in the Foreign Legion,80.0,0,0,0.992299,6.7,12.0,0
New York,1998-03-06,Gunshy,100.0,0,0,0.99069,5.0,2.0,0
New York,2012-12-19,Countdown,90.0,0,0,0.987869,5.6,10.0,0
New York,1995-12-08,Catwalk,95.0,0,0,0.976707,7.0,2.0,0
New York,2006-09-02,The Hottest State,117.0,0,0,0.97551,5.3,6.0,0
Texas,2006-09-02,The Hottest State,117.0,0,0,0.97551,5.3,6.0,0
New York,1940-02-09,Broadway Melody of 1940,102.0,0,0,0.974162,6.0,7.0,0
New York,1958-04-22,Stage Struck,95.0,0,0,0.973752,6.0,2.0,0
New York,2003-10-09,Phileine Says Sorry,95.0,4170000,0,0.970785,5.5,9.0,-8340000
New York,1938-05-11,Too Much Johnson,66.0,0,0,0.969562,6.5,4.0,0
New York,1997-07-24,SUBWAYStories: Tales from the Underground,80.0,0,0,0.968414,8.5,2.0,0
New York,1944-12-23,Together Again,93.0,0,0,0.967785,6.5,2.0,0
Vermont,1944-12-23,Together Again,93.0,0,0,0.967785,6.5,2.0,0
New York,2013-12-26,Shirley: Visions of Reality,93.0,0,0,0.967131,7.2,10.0,0
New York,1930-04-20,Show Girl in Hollywood,80.0,0,0,0.960061,4.8,3.0,0
New York,1973-12-01,Hell Up In Harlem,94.0,0,0,0.957581,4.1,9.0,0
New York,2016-11-17,37,85.0,0,0,0.955066,4.6,8.0,0
New York,2005-11-18,Mary,83.0,0,0,0.953421,5.1,9.0,0
New York,1993-10-01,Lush Life,101.0,500000,0,0.952815,3.8,2.0,-1000000
New York,2012-09-12,Resident Evil: Retribution,95.0,65000000,240159255,0.948759,5.6,1618.0,110159255
Washington,2012-09-12,Resident Evil: Retribution,95.0,65000000,240159255,0.948759,5.6,1618.0,110159255
New York,1941-12-02,All Through the Night,107.0,0,0,0.946931,6.2,8.0,0
New York,1974-01-01,Italianamerican,49.0,0,0,0.945099,6.6,10.0,0
New York,2008-08-17,Kung Fu Killer,93.0,0,0,0.942089,4.4,9.0,0
New York,2014-11-24,The Forecaster,100.0,0,0,0.938255,7.3,9.0,0
New York,2015-11-19,Curtain,74.0,0,0,0.936197,5.4,8.0,0
New York,1990-05-01,Circuitry Man,93.0,0,0,0.935723,5.2,5.0,0
New York,2012-01-22,Shut Up and Play the Hits,105.0,0,0,0.93568,7.5,19.0,0
New York,1982-10-10,George Carlin: Carlin at Carnegie,59.0,0,0,0.933868,7.1,8.0,0
New York,2012-03-13,My Super Psycho Sweet 16: Part 3,84.0,0,0,0.922344,5.5,11.0,0
New York,1986-07-26,The Parent Trap II,81.0,0,0,0.917734,5.1,7.0,0
New York,1993-04-30,The Pickle,103.0,0,0,0.911312,4.8,4.0,0
New York,2001-01-23,Wendigo,91.0,0,0,0.910772,5.0,22.0,0
New York,2012-05-03,Shanghai Calling,98.0,0,0,0.907309,5.7,7.0,0
New York,2000-02-27,A Storm in Summer,94.0,0,0,0.906862,7.0,1.0,0
Washington,2000-02-27,A Storm in Summer,94.0,0,0,0.906862,7.0,1.0,0
New York,1992-01-31,Alan & Naomi,96.0,0,259,0.904809,4.3,3.0,259
New York,2003-09-26,The Galíndez File,0.0,0,0,0.9048,5.5,2.0,0
New York,1983-04-22,Exposed,100.0,0,0,0.89857,4.0,3.0,0
New York,1963-04-24,21-87,9.0,0,0,0.897979,7.9,10.0,0
New York,2014-07-02,Gun Hill,120.0,0,0,0.897531,6.4,7.0,0
New York,1990-05-01,Longtime Companion,96.0,0,0,0.89738,7.2,16.0,0
New York,2009-05-16,Daddy Longlegs,100.0,0,20728,0.89682,6.4,5.0,20728
New York,2009-01-01,Peter and Vandy,78.0,500000,11276,0.892007,6.5,8.0,-988724
New York,2014-10-10,Chelsea Handler Uganda Be Kidding Me Live,71.0,0,0,0.888914,7.1,14.0,0
New York,2000-01-21,Committed,98.0,3000000,0,0.888545,4.4,12.0,-6000000
Texas,2000-01-21,Committed,98.0,3000000,0,0.888545,4.4,12.0,-6000000
New York,1981-08-20,The Chosen,105.0,0,0,0.888234,7.3,6.0,0
New York,2013-04-11,Elena,82.0,0,0,0.884128,7.6,10.0,0
New York,2014-05-09,Advanced Style,75.0,0,0,0.881511,7.1,10.0,0
New York,1947-09-13,Life with Father,118.0,0,0,0.880277,6.4,13.0,0
New York,1999-09-11,My Voyage to Italy,246.0,0,0,0.875175,7.2,13.0,0
New York,1969-05-23,The April Fools,95.0,0,0,0.873674,6.0,3.0,0
New York,1984-10-12,Garbo Talks,103.0,0,0,0.871504,6.2,8.0,0
New York,1983-01-01,Style Wars,70.0,0,0,0.870267,8.1,14.0,0
New York,2014-09-08,A Good Job: Stories of the FDNY,60.0,600000,0,0.862513,0.0,0.0,-1200000
New York,2014-07-03,The Girl on the Train,80.0,0,0,0.861968,4.8,13.0,0
New York,2006-03-31,Adam & Steve,99.0,0,0,0.859022,4.9,14.0,0
New York,2014-05-31,Red Knot,82.0,80,0,0.847311,5.6,7.0,-160
New York,1992-04-26,Miss Rose White,100.0,0,0,0.840651,0.0,0.0,0
New York,1973-08-26,Bang the Drum Slowly,96.0,0,0,0.834564,6.3,13.0,0
New York,1990-09-21,Funny About Love,101.0,0,0,0.831716,4.8,7.0,0
New York,2016-11-04,Harry Benson: Shoot First,87.0,0,0,0.821622,6.4,6.0,0
New York,1940-12-13,Murder Over New York,65.0,0,0,0.816624,6.3,6.0,0
New York,1997-01-01,A Further Gesture,96.0,0,0,0.814147,0.0,0.0,0
New York,2012-07-20,30 Beats,89.0,0,0,0.813846,3.3,5.0,0
New York,2002-05-15,Cremaster 3,182.0,0,0,0.806208,6.8,10.0,0
New York,1974-01-23,Willie Dynamite,102.0,0,0,0.805515,6.3,6.0,0
New York,2000-07-19,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,288.0,0,0,0.7984,9.5,10.0,0
New York,1931-04-04,The Front Page,101.0,0,0,0.798285,7.0,10.0,0
New York,2004-01-16,The Goodbye Girl,103.0,0,0,0.792355,4.2,3.0,0
New York,1943-06-24,Stage Door Canteen,132.0,0,0,0.789004,6.3,2.0,0
New York,2003-01-01,Mail Order Bride,84.0,0,0,0.788215,2.8,3.0,0
New York,2009-10-03,Boy Interrupted,92.0,350000,0,0.786304,6.2,10.0,-700000
New York,1955-02-15,New York Confidential,87.0,0,0,0.785647,4.4,4.0,0
New York,1997-08-30,"Niagara, Niagara",93.0,0,168462,0.782772,7.7,9.0,168462
